Date,Customer,Product,Voucher No.,Customer ID,Product ID,GSTIN/UIN,Quantity,Rate,Value,Cost of Sales,Gross Profit
21-06-2023,Citlalli Heaney,HY.WATER MELON BLACK SWEETTYY 110 ,LXM/882/2023-24,LXM/CST/5,LXM/PDT/30,24AQNPK1266H180,10,22,220,116.336,103.664
21-06-2023,Citlalli Heaney,HY.CHILLI DIA 9,LXM/883/2023-24,LXM/CST/5,LXM/PDT/49,24AQNPK1266H180,25,22,550,290.84,259.16
21-06-2023,Citlalli Heaney,HY.SWEET CORN MOHINI 90,LXM/884/2023-24,LXM/CST/5,LXM/PDT/63,24AQNPK1266H180,10,22,220,116.336,103.664
21-06-2023,Citlalli Heaney,HY.CUCUMBER NEELIMA,LXM/885/2023-24,LXM/CST/5,LXM/PDT/56,24AQNPK1266H180,30,22,660,349.008,310.992
22-06-2023,Jessy Jenkins,Coriander-Corendo Imported ,LXM/886/2023-24,LXM/CST/134,LXM/PDT/33,24AAMFP9950C191,200,180,36000,32342.4,3657.6
22-06-2023,Citlalli Heaney,CHILLI - F1 NISHA ,LXM/887/2023-24,LXM/CST/5,LXM/PDT/3,24AQNPK1266H180,1,36000,36000,17100,18900
22-06-2023,Citlalli Heaney,HYB F1 CHILLI ZIA 6 ,LXM/888/2023-24,LXM/CST/5,LXM/PDT/22,24AQNPK1266H180,1,36000,36000,17100,18900
22-06-2023,Citlalli Heaney,HYB.CHILLI RIA 20 ,LXM/889/2023-24,LXM/CST/5,LXM/PDT/43,24AQNPK1266H180,0.21,47000,9870,4688.25,5181.75
22-06-2023,Citlalli Heaney,HYB.CHILLI RIA 20 ,LXM/890/2023-24,LXM/CST/5,LXM/PDT/43,24AQNPK1266H180,0.04,47000,1880,893,987
22-06-2023,Shawna Marquardt,CHILLI - F1 NISHA ,LXM/891/2023-24,LXM/CST/87,LXM/PDT/3,24AWXPP2024K186,1,36000,36000,19882.8,16117.2
22-06-2023,Mrs. Eva Aufderhar,CHILLI - F1 NISHA ,LXM/892/2023-24,LXM/CST/35,LXM/PDT/3,24AACFA8081J167,1,36000,36000,19328.4,16671.6
22-06-2023,Antonina Harris,HY.BITTER GOURD AKHILESH ,LXM/893/2023-24,LXM/CST/196,LXM/PDT/57,24BCLPP5869C246,25,22,550,291.06,258.94
22-06-2023,Antonina Harris,HY.CUCUMBER NEELIMA,LXM/894/2023-24,LXM/CST/196,LXM/PDT/56,24BCLPP5869C246,50,22,1100,582.12,517.88
22-06-2023,Antonina Harris,HY.OKRA SHONNALIKA,LXM/895/2023-24,LXM/CST/196,LXM/PDT/54,24BCLPP5869C246,50,8,400,211.68,188.32
22-06-2023,Antonina Harris,COWPEA  RANI-218,LXM/896/2023-24,LXM/CST/196,LXM/PDT/61,24BCLPP5869C246,25,7,175,92.61,82.39
22-06-2023,Antonina Harris,HY.BRINJAL ANAND 23,LXM/897/2023-24,LXM/CST/196,LXM/PDT/51,24BCLPP5869C246,25,22,550,291.06,258.94
23-06-2023,Daphnee Goyette,FORMUULAA AC ,LXM/898/2023-24,LXM/CST/183,LXM/PDT/13,24AIRPP7297M113,12,920,11040,1723.344,9316.656
23-06-2023,Harold Wolf V,FORMUULAA AC ,LXM/899/2023-24,LXM/CST/100,LXM/PDT/13,24AJGPP6027E298,12,920,11040,1723.344,9316.656
23-06-2023,Orion Stiedemann,FORMUULAA AC ,LXM/900/2023-24,LXM/CST/4,LXM/PDT/13,24AJGPP9575E267,24,872,20928,3446.8416,17481.1584
23-06-2023,Reece Nader,RESEARCH- COWPEA RANI-218 ,LXM/901/2023-24,LXM/CST/88,LXM/PDT/8,23ABZPM1160J162,3.5,260,910,484.393,425.607
23-06-2023,Imani Witting,RESEARCH- COWPEA RANI-218 ,LXM/902/2023-24,LXM/CST/163,LXM/PDT/8,24AACFA4167J194,10,260,2600,1383.98,1216.02
23-06-2023,Gerald Upton,HY.SPONGE GOURD ROYAL-55 ,LXM/903/2023-24,LXM/CST/187,LXM/PDT/60,24AHJPR3809M222,100,15,1500,990.75,509.25
23-06-2023,Gerald Upton,HY.BOTTLE GOURD NEEL,LXM/904/2023-24,LXM/CST/187,LXM/PDT/55,24AHJPR3809M222,100,15,1500,990.75,509.25
23-06-2023,Gerald Upton,HY.BITTER GOURD AKHILESH ,LXM/905/2023-24,LXM/CST/187,LXM/PDT/57,24AHJPR3809M222,50,15,750,495.375,254.625
23-06-2023,Gerald Upton,HY.RIDGE GOURD SHIRINE ,LXM/906/2023-24,LXM/CST/187,LXM/PDT/67,24AHJPR3809M222,50,15,750,495.375,254.625
23-06-2023,Gerald Upton,HY.CHILLI ISSHA 1712,LXM/907/2023-24,LXM/CST/187,LXM/PDT/5,24AHJPR3809M222,25,15,375,247.6875,127.3125
23-06-2023,Gerald Upton,HY.TOMATO CHAKRAVYUH,LXM/908/2023-24,LXM/CST/187,LXM/PDT/50,24AHJPR3809M222,50,15,750,495.375,254.625
23-06-2023,Gerald Upton,HY.BRINJAL ANAND 23,LXM/909/2023-24,LXM/CST/187,LXM/PDT/51,24AHJPR3809M222,25,15,375,247.6875,127.3125
23-06-2023,Gerald Upton,BRINJAL MINI BALL,LXM/910/2023-24,LXM/CST/187,LXM/PDT/64,24AHJPR3809M222,25,15,375,247.6875,127.3125
23-06-2023,Gerald Upton,HY.CABBAGE CAB 9,LXM/911/2023-24,LXM/CST/187,LXM/PDT/53,24AHJPR3809M222,25,15,375,247.6875,127.3125
23-06-2023,Gerald Upton,HY.SWEET CORN MOHINI 90,LXM/912/2023-24,LXM/CST/187,LXM/PDT/63,24AHJPR3809M222,25,15,375,247.6875,127.3125
23-06-2023,Gerald Upton,COWPEA  RANI-218,LXM/913/2023-24,LXM/CST/187,LXM/PDT/61,24AHJPR3809M222,25,15,375,247.6875,127.3125
23-06-2023,Gerald Upton,CLUSTER BEAN - PUNAM 151 ,LXM/914/2023-24,LXM/CST/187,LXM/PDT/17,24AHJPR3809M222,25,15,375,247.6875,127.3125
23-06-2023,Citlalli Heaney,BRINJAL SORATH - 11 ,LXM/915/2023-24,LXM/CST/5,LXM/PDT/2,24AQNPK1266H180,0.5,8500,4250,773.925,3476.075
23-06-2023,Dr. Annabelle Koch,CHILLI- F1- GGIRNNAR ,LXM/916/2023-24,LXM/CST/3,LXM/PDT/1,24AAJFM5392J189,0.3,36000,10800,8913.24,1886.76
23-06-2023,Dr. Annabelle Koch,HYB.SWEET CORN F1 MOHINI 90 ,LXM/917/2023-24,LXM/CST/3,LXM/PDT/41,24AAJFM5392J189,0.5,0,0,0,0
24-06-2023,Royce Barton,CHILLI - F1 NISHA ,LXM/918/2023-24,LXM/CST/46,LXM/PDT/3,24ACVPP8381E161,6,36000,216000,119296.8,96703.2
24-06-2023,Juvenal Kihn,HYB F1 CHILLI ZIA 6 ,LXM/919/2023-24,LXM/CST/15,LXM/PDT/22,23AMKPL9171R135,0.39,36000,14040,6045.624,7994.376
24-06-2023,Juvenal Kihn,HYB F1 CHILLI ZIA 6 ,LXM/920/2023-24,LXM/CST/15,LXM/PDT/22,23AMKPL9171R135,0.11,36000,3960,1705.176,2254.824
24-06-2023,Camylle Hudson III,HY.TOMATO CHAKRAVYUH,LXM/921/2023-24,LXM/CST/31,LXM/PDT/50,24ASAPS9215P184,10,22,220,93.918,126.082
24-06-2023,Camylle Hudson III,HY.OKRA SHONNALIKA,LXM/922/2023-24,LXM/CST/31,LXM/PDT/54,24ASAPS9215P184,50,8,400,170.76,229.24
24-06-2023,Camylle Hudson III,COWPEA  RANI-218,LXM/923/2023-24,LXM/CST/31,LXM/PDT/61,24ASAPS9215P184,25,7,175,74.7075,100.2925
24-06-2023,Camylle Hudson III,HY.BITTER G.AMAR,LXM/924/2023-24,LXM/CST/31,LXM/PDT/58,24ASAPS9215P184,10,22,220,93.918,126.082
24-06-2023,Camylle Hudson III,HY.RIDGE GOURD SHIRINE ,LXM/925/2023-24,LXM/CST/31,LXM/PDT/67,24ASAPS9215P184,10,22,220,93.918,126.082
24-06-2023,Camylle Hudson III,HY.SPONGE GOURD ROYAL-55 ,LXM/926/2023-24,LXM/CST/31,LXM/PDT/60,24ASAPS9215P184,10,22,220,93.918,126.082
24-06-2023,Camylle Hudson III,Hy.CORIANDER CORENDO ,LXM/927/2023-24,LXM/CST/31,LXM/PDT/68,24ASAPS9215P184,16,12,192,81.9648,110.0352
24-06-2023,Camylle Hudson III,CLUSTER BEAN - PUNAM 151 ,LXM/928/2023-24,LXM/CST/31,LXM/PDT/17,24ASAPS9215P184,20,7,140,59.766,80.234
24-06-2023,Afton Frami,BOTTLE GOURD-NEEL,LXM/929/2023-24,LXM/CST/16,LXM/PDT/12,23AMKPL6962R170,0.5,3000,1500,1209.45,290.55
24-06-2023,Afton Frami,HY.CHILLI ISSHA 1712,LXM/930/2023-24,LXM/CST/16,LXM/PDT/5,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.BRINJAL ANAND 23,LXM/931/2023-24,LXM/CST/16,LXM/PDT/51,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HYB.BRINJAL GREEN GOLD,LXM/932/2023-24,LXM/CST/16,LXM/PDT/52,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,BRINJAL SORATH - 11 ,LXM/933/2023-24,LXM/CST/16,LXM/PDT/2,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,BRINJAL MINI BALL,LXM/934/2023-24,LXM/CST/16,LXM/PDT/64,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.CABBAGE CAB 9,LXM/935/2023-24,LXM/CST/16,LXM/PDT/53,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.TOMATO CHAKRAVYUH,LXM/936/2023-24,LXM/CST/16,LXM/PDT/50,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,Hy.CORIANDER CORENDO ,LXM/937/2023-24,LXM/CST/16,LXM/PDT/68,23AMKPL6962R170,10,12,120,96.756,23.244
24-06-2023,Afton Frami,HB.CHILLI  NISHA ,LXM/938/2023-24,LXM/CST/16,LXM/PDT/45,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.BOTTLE GOURD NEEL,LXM/939/2023-24,LXM/CST/16,LXM/PDT/55,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.WATER MELON BLACK SWEETTYY 110 ,LXM/940/2023-24,LXM/CST/16,LXM/PDT/30,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.OKRA SHONNALIKA,LXM/941/2023-24,LXM/CST/16,LXM/PDT/54,23AMKPL6962R170,10,8,80,64.504,15.496
24-06-2023,Afton Frami,HY.WATER M.SSWEETY 177,LXM/942/2023-24,LXM/CST/16,LXM/PDT/62,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.RIDGE GOURD SHIRINE ,LXM/943/2023-24,LXM/CST/16,LXM/PDT/67,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,CLUSTER BEAN - PUNAM 151 ,LXM/944/2023-24,LXM/CST/16,LXM/PDT/17,23AMKPL6962R170,10,7,70,56.441,13.559
24-06-2023,Afton Frami,HY.CHILLI DIA 9,LXM/945/2023-24,LXM/CST/16,LXM/PDT/49,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.CHILLI ZIA 6,LXM/946/2023-24,LXM/CST/16,LXM/PDT/48,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.CHILLI SUPER NISSHA,LXM/947/2023-24,LXM/CST/16,LXM/PDT/46,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,HY.CHILLI GGIRNNAR 11,LXM/948/2023-24,LXM/CST/16,LXM/PDT/47,23AMKPL6962R170,10,22,220,177.386,42.614
24-06-2023,Afton Frami,COWPEA  RANI-218,LXM/949/2023-24,LXM/CST/16,LXM/PDT/61,23AMKPL6962R170,10,7,70,56.441,13.559
24-06-2023,Afton Frami,HY.CUCUMBER NEELIMA,LXM/950/2023-24,LXM/CST/16,LXM/PDT/56,23AMKPL6962R170,10,22,220,177.386,42.614
26-06-2023,Dwight Cummings,FORMUULAA AC ,LXM/951/2023-24,LXM/CST/78,LXM/PDT/13,24AQNPK5754H113,24,872,20928,9478.2912,11449.7088
26-06-2023,Dwight Cummings,STOP VIRRUS ,LXM/952/2023-24,LXM/CST/78,LXM/PDT/9,24AQNPK5754H113,10,713,7130,3229.177,3900.823
26-06-2023,Dwight Cummings,STOP VIRRUS ,LXM/953/2023-24,LXM/CST/78,LXM/PDT/9,24AQNPK5754H113,5,735,3675,1664.4075,2010.5925
26-06-2023,Juvenal Kihn,CHILLI - F1 NISHA ,LXM/954/2023-24,LXM/CST/15,LXM/PDT/3,23AMKPL9171R135,0.5,36000,18000,9664.2,8335.8
26-06-2023,Lupe Gottlieb I,CHILLI - F1 NISHA ,LXM/955/2023-24,LXM/CST/27,LXM/PDT/3,24ACGPM9308C120,0.25,36000,9000,4970.7,4029.3
26-06-2023,Joannie Renner,CHILLI - F1 NISHA ,LXM/956/2023-24,LXM/CST/21,LXM/PDT/3,24ANXPP8994Q249,0.2,36000,7200,3976.56,3223.44
26-06-2023,Miss Ericka Denesik,FORMUULAA AC ,LXM/957/2023-24,LXM/CST/197,LXM/PDT/13,24AAMFP7887C121,12,872,10464,1721.328,8742.672
26-06-2023,Elroy Harris,COWPEA  RANI-218,LXM/958/2023-24,LXM/CST/24,LXM/PDT/61,24BBLPC6912E194,10,7,70,16.373,53.627
26-06-2023,Elroy Harris,CLUSTER BEAN - PUNAM 151 ,LXM/959/2023-24,LXM/CST/24,LXM/PDT/17,24BBLPC6912E194,10,7,70,16.373,53.627
26-06-2023,Elroy Harris,HY.OKRA SHONNALIKA,LXM/960/2023-24,LXM/CST/24,LXM/PDT/54,24BBLPC6912E194,10,8,80,18.712,61.288
26-06-2023,Elroy Harris,HY.BITTER G.AMAR,LXM/961/2023-24,LXM/CST/24,LXM/PDT/58,24BBLPC6912E194,10,22,220,51.458,168.542
26-06-2023,Elroy Harris,HY.BOTTLE GOURD NEEL,LXM/962/2023-24,LXM/CST/24,LXM/PDT/55,24BBLPC6912E194,10,22,220,51.458,168.542
26-06-2023,Marietta Lebsack,CHILLI - F1 NISHA ,LXM/963/2023-24,LXM/CST/18,LXM/PDT/3,24AJXPP7677P195,0.5,36000,18000,9941.4,8058.6
27-06-2023,Dulce Glover,CHILLI - F1 NISHA ,LXM/964/2023-24,LXM/CST/182,LXM/PDT/3,24ACZFS1320Q155,3,36000,108000,59702.4,48297.6
27-06-2023,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/965/2023-24,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,30,36000,1080000,580392,499608
27-06-2023,Philip Schmeler,CHILLI - F1 NISHA ,LXM/966/2023-24,LXM/CST/90,LXM/PDT/3,24ANXPP8253Q233,0.5,35000,17500,9674,7826
27-06-2023,Reece Nader,CHILLI - F1 NISHA ,LXM/967/2023-24,LXM/CST/88,LXM/PDT/3,23ABZPM1160J162,0.1,36000,3600,1934.64,1665.36
27-06-2023,Elroy Harris,FORMUULAA AC ,LXM/968/2023-24,LXM/CST/24,LXM/PDT/13,24BBLPC6912E194,12,872,10464,1721.328,8742.672
28-06-2023,Doris Cartwright PhD,CHILLI - F1 NISHA ,LXM/969/2023-24,LXM/CST/96,LXM/PDT/3,24AZTPP8972J195,0.25,36000,9000,4564.8,4435.2
28-06-2023,Doris Cartwright PhD,HYB F1 CHILLI ZIA 6 ,LXM/970/2023-24,LXM/CST/96,LXM/PDT/22,24AZTPP8972J195,0.05,36000,1800,912.96,887.04
28-06-2023,Doris Cartwright PhD,HYB F1 CHILLI ZIA 6 ,LXM/971/2023-24,LXM/CST/96,LXM/PDT/22,24AZTPP8972J195,0.05,36000,1800,912.96,887.04
28-06-2023,Jannie Ebert,CHILLI - F1 NISHA ,LXM/972/2023-24,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,3,36000,108000,59745.6,48254.4
28-06-2023,Jannie Ebert,CHILLI - F1 NISHA ,LXM/973/2023-24,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,2.5,36000,90000,49788,40212
28-06-2023,Camylle Hudson III,CHILLI - F1 NISHA ,LXM/974/2023-24,LXM/CST/31,LXM/PDT/3,24ASAPS9215P184,0.5,36000,18000,9957.6,8042.4
28-06-2023,Mrs. Eva Aufderhar,HY.TAMOTA SWARNALAXMI 55,LXM/975/2023-24,LXM/CST/35,LXM/PDT/69,24AACFA8081J167,10,22,220,200.002,19.998
28-06-2023,Citlalli Heaney,HY.TAMOTA SWARNALAXMI 55,LXM/976/2023-24,LXM/CST/5,LXM/PDT/69,24AQNPK1266H180,20,22,440,400.004,39.996
28-06-2023,Dr. Earnest Wintheiser,HY.TAMOTA SWARNALAXMI 55,LXM/977/2023-24,LXM/CST/195,LXM/PDT/69,24ABNPP8105E145,25,22,550,500.005,49.995
28-06-2023,Imani Witting,COWPEA  RANI-218,LXM/978/2023-24,LXM/CST/163,LXM/PDT/61,24AACFA4167J194,25,7,175,120.6275,54.3725
28-06-2023,Imani Witting,CLUSTER BEAN - PUNAM 151 ,LXM/979/2023-24,LXM/CST/163,LXM/PDT/17,24AACFA4167J194,25,7,175,120.6275,54.3725
28-06-2023,Imani Witting,HY.OKRA SHONNALIKA,LXM/980/2023-24,LXM/CST/163,LXM/PDT/54,24AACFA4167J194,25,8,200,137.86,62.14
28-06-2023,Imani Witting,HY.BITTER G.AMAR,LXM/981/2023-24,LXM/CST/163,LXM/PDT/58,24AACFA4167J194,15,22,330,227.469,102.531
28-06-2023,Imani Witting,HB.CHILLI  NISHA ,LXM/982/2023-24,LXM/CST/163,LXM/PDT/45,24AACFA4167J194,25,22,550,379.115,170.885
28-06-2023,Imani Witting,HY.SPONGE GOURD ROYAL-55 ,LXM/983/2023-24,LXM/CST/163,LXM/PDT/60,24AACFA4167J194,15,22,330,227.469,102.531
28-06-2023,Imani Witting,HY.BOTTLE GOURD NEEL,LXM/984/2023-24,LXM/CST/163,LXM/PDT/55,24AACFA4167J194,15,22,330,227.469,102.531
28-06-2023,Imani Witting,HY.BRINJAL ANAND 23,LXM/985/2023-24,LXM/CST/163,LXM/PDT/51,24AACFA4167J194,10,22,220,151.646,68.354
28-06-2023,Imani Witting,HYB.BRINJAL GREEN GOLD,LXM/986/2023-24,LXM/CST/163,LXM/PDT/52,24AACFA4167J194,10,22,220,151.646,68.354
29-06-2023,Juvenal Kihn,HY. OKRA F1 SHONNALIKA ,LXM/987/2023-24,LXM/CST/15,LXM/PDT/15,23AMKPL9171R135,10,1600,16000,5936,10064
29-06-2023,Reece Nader,CHILLI - F1 NISHA ,LXM/988/2023-24,LXM/CST/88,LXM/PDT/3,23ABZPM1160J162,0.05,36000,1800,968.04,831.96
29-06-2023,Reece Nader,CHILLI - F1 NISHA ,LXM/989/2023-24,LXM/CST/88,LXM/PDT/3,23ABZPM1160J162,0.05,36000,1800,968.04,831.96
29-06-2023,Viola Gutkowski,CHILLI - F1 NISHA ,LXM/990/2023-24,LXM/CST/80,LXM/PDT/3,23AHWPB8396F136,0.14,36000,5040,2210.544,2829.456
29-06-2023,Viola Gutkowski,HYB.CHILLI DIA 9 ,LXM/991/2023-24,LXM/CST/80,LXM/PDT/21,23AHWPB8396F136,0.1,47000,4700,2061.42,2638.58
29-06-2023,Joannie Renner,CHILLI - F1 NISHA ,LXM/992/2023-24,LXM/CST/21,LXM/PDT/3,24ANXPP8994Q249,0.1,36000,3600,1991.52,1608.48
29-06-2023,Rosalyn Sawayn,FORMUULAA AC ,LXM/993/2023-24,LXM/CST/155,LXM/PDT/13,24AAHFV8202Q155,5,920,4600,717.14,3882.86
30-06-2023,Graham Klein,CHILLI - F1 NISHA ,LXM/994/2023-24,LXM/CST/128,LXM/PDT/3,24AAHFV2702Q178,1,36000,36000,19360.8,16639.2
30-06-2023,Joannie Renner,CHILLI HY.F1 SUPER NISSHA - ,LXM/995/2023-24,LXM/CST/21,LXM/PDT/18,24ANXPP8994Q249,0.1,36000,3600,1767.24,1832.76
30-06-2023,Joannie Renner,HYB F1 CHILLI ZIA 6 ,LXM/996/2023-24,LXM/CST/21,LXM/PDT/22,24ANXPP8994Q249,0.1,36000,3600,1767.24,1832.76
30-06-2023,Joannie Renner,CHILLI - F1 NISHA ,LXM/997/2023-24,LXM/CST/21,LXM/PDT/3,24ANXPP8994Q249,0.2,36000,7200,3534.48,3665.52
30-06-2023,Miss Noemy Kutch,CHILLI - F1 NISHA ,LXM/998/2023-24,LXM/CST/10,LXM/PDT/3,23AHWPB4866F151,1,36000,36000,19915.2,16084.8
30-06-2023,Reece Nader,CHILLI - F1 NISHA ,LXM/999/2023-24,LXM/CST/88,LXM/PDT/3,23ABZPM1160J162,0.2,36000,7200,3872.16,3327.84
30-06-2023,Viola Gutkowski,CHILLI - F1 NISHA ,LXM/1000/2023-24,LXM/CST/80,LXM/PDT/3,23AHWPB8396F136,0.5,36000,18000,9957.6,8042.4
30-06-2023,Dulce Glover,HYB F1 CHILLI ZIA 6 ,LXM/1001/2023-24,LXM/CST/182,LXM/PDT/22,24ACZFS1320Q155,0.25,36000,9000,3986.1,5013.9
30-06-2023,Dulce Glover,HYB F1 CHILLI ZIA 6 ,LXM/1002/2023-24,LXM/CST/182,LXM/PDT/22,24ACZFS1320Q155,0.75,36000,27000,11958.3,15041.7
30-06-2023,Miss Johnnie Brown,HYB.SWEET CORN F1 MOHINI 90 ,LXM/1003/2023-24,LXM/CST/198,LXM/PDT/41,24AABFU1361A179,0.3,0,0,0,0
30-06-2023,Erik Frami,CHILLI - F1 NISHA ,LXM/1004/2023-24,LXM/CST/19,LXM/PDT/3,24AAHFV4108Q153,0.5,36000,18000,9957.6,8042.4
30-06-2023,Elda Bernier,FORMUULAA AC ,LXM/1005/2023-24,LXM/CST/33,LXM/PDT/13,24ACGPM7802C178,0.5,920,460,71.714,388.286
01-07-2023,Marcel Bernhard,HY.CHILLI ZIA 6,LXM/1006/2023-24,LXM/CST/185,LXM/PDT/48,24AACFA4555J124,10,22,220,169.554,50.446
01-07-2023,Marcel Bernhard,HY.CHILLI GGIRNNAR 11,LXM/1007/2023-24,LXM/CST/185,LXM/PDT/47,24AACFA4555J124,10,22,220,169.554,50.446
01-07-2023,Marcel Bernhard,HY.BRINJAL ANAND 23,LXM/1008/2023-24,LXM/CST/185,LXM/PDT/51,24AACFA4555J124,10,22,220,169.554,50.446
01-07-2023,Marcel Bernhard,HYB.BRINJAL GREEN GOLD,LXM/1009/2023-24,LXM/CST/185,LXM/PDT/52,24AACFA4555J124,10,22,220,169.554,50.446
01-07-2023,Marcel Bernhard,COWPEA  RANI-218,LXM/1010/2023-24,LXM/CST/185,LXM/PDT/61,24AACFA4555J124,10,7,70,53.949,16.051
01-07-2023,Marcel Bernhard,CLUSTER BEAN - PUNAM 151 ,LXM/1011/2023-24,LXM/CST/185,LXM/PDT/17,24AACFA4555J124,15,7,105,80.9235,24.0765
01-07-2023,Marcel Bernhard,HY.BOTTLE GOURD NEEL,LXM/1012/2023-24,LXM/CST/185,LXM/PDT/55,24AACFA4555J124,15,22,330,254.331,75.669
01-07-2023,Marcel Bernhard,HY.CUCUMBER NEELIMA,LXM/1013/2023-24,LXM/CST/185,LXM/PDT/56,24AACFA4555J124,10,22,220,169.554,50.446
01-07-2023,Marcel Bernhard,HY.SPONGE GOURD ROYAL-55 ,LXM/1014/2023-24,LXM/CST/185,LXM/PDT/60,24AACFA4555J124,10,22,220,169.554,50.446
01-07-2023,Marcel Bernhard,HY.SWEET CORN MOHINI 90,LXM/1015/2023-24,LXM/CST/185,LXM/PDT/63,24AACFA4555J124,5,22,110,84.777,25.223
01-07-2023,Marcel Bernhard,HY.TOMATO CHAKRAVYUH,LXM/1016/2023-24,LXM/CST/185,LXM/PDT/50,24AACFA4555J124,10,22,220,169.554,50.446
03-07-2023,Jannie Ebert,BRINJAL SORATH - 11 ,LXM/1017/2023-24,LXM/CST/7,LXM/PDT/2,24AABFU3450A186,2,8500,17000,3095.7,13904.3
03-07-2023,Miss Noemy Kutch,CHILLI - F1 NISHA ,LXM/1018/2023-24,LXM/CST/10,LXM/PDT/3,23AHWPB4866F151,3,36000,108000,59756.4,48243.6
03-07-2023,Jannie Ebert,CHILLI - F1 NISHA ,LXM/1019/2023-24,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,2,36000,72000,39837.6,32162.4
03-07-2023,Miss Rosalia Moen,HYB.CHILLI DIA 9 ,LXM/1020/2023-24,LXM/CST/109,LXM/PDT/21,24ADOPP8228H139,0.03,47000,1410,449.931,960.069
03-07-2023,Miss Noemy Kutch,FORMUULAA AC ,LXM/1021/2023-24,LXM/CST/10,LXM/PDT/13,23AHWPB4866F151,60,872,52320,8601.408,43718.592
03-07-2023,Kale Wunsch,FORMUULAA AC ,LXM/1022/2023-24,LXM/CST/149,LXM/PDT/13,24AIRPP2297M155,24,920,22080,3442.272,18637.728
03-07-2023,Sid Crona,FORMUULAA AC ,LXM/1023/2023-24,LXM/CST/67,LXM/PDT/13,24BAXPP2680N142,24,872,20928,3442.656,17485.344
03-07-2023,Dwight Cummings,FORMUULAA AC ,LXM/1024/2023-24,LXM/CST/78,LXM/PDT/13,24AQNPK5754H113,36,872,31392,5160.8448,26231.1552
03-07-2023,Maddison Moen,FORMUULAA AC ,LXM/1025/2023-24,LXM/CST/30,LXM/PDT/13,24ASAPS9127P120,36,872,31392,5160.8448,26231.1552
04-07-2023,Stella Becker,CHILLI - F1 NISHA ,LXM/1026/2023-24,LXM/CST/17,LXM/PDT/3,23AMKPL9775R136,0.2,36000,7200,3872.88,3327.12
04-07-2023,Juvenal Kihn,HYB.CHILLI RIA 20 ,LXM/1027/2023-24,LXM/CST/15,LXM/PDT/43,23AMKPL9171R135,0.09,47000,4230,1382.787,2847.213
04-07-2023,Juvenal Kihn,HYB.CHILLI RIA 20 ,LXM/1028/2023-24,LXM/CST/15,LXM/PDT/43,23AMKPL9171R135,0.11,47000,5170,1690.073,3479.927
04-07-2023,Keith Quigley,FORMUULAA AC ,LXM/1029/2023-24,LXM/CST/199,LXM/PDT/13,24DECPS1644C279,12,872,10464,1721.328,8742.672
04-07-2023,Maddison OConner,FORMUULAA AC ,LXM/1030/2023-24,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,2.5,952,2380,358.428,2021.572
05-07-2023,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/1031/2023-24,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,6,36000,216000,116445.6,99554.4
05-07-2023,Uriel DAmore,HY.SWEET CORN MOHINI 90,LXM/1032/2023-24,LXM/CST/200,LXM/PDT/63,24AADCK5835P198,25,22,550,335.17,214.83
05-07-2023,Uriel DAmore,HY.OKRA SHONNALIKA,LXM/1033/2023-24,LXM/CST/200,LXM/PDT/54,24AADCK5835P198,75,8,600,365.64,234.36
05-07-2023,Uriel DAmore,CLUSTER BEAN - PUNAM 151 ,LXM/1034/2023-24,LXM/CST/200,LXM/PDT/17,24AADCK5835P198,75,7,525,319.935,205.065
05-07-2023,Uriel DAmore,BRINJAL MINI BALL,LXM/1035/2023-24,LXM/CST/200,LXM/PDT/64,24AADCK5835P198,25,22,550,335.17,214.83
05-07-2023,Uriel DAmore,HY.CUCUMBER NEELIMA,LXM/1036/2023-24,LXM/CST/200,LXM/PDT/56,24AADCK5835P198,50,22,1100,670.34,429.66
